city,max-bedroom,min-bathroom,max-bathroom,min-carpet-area,max-carpet-area,min-total-area,max-total-area,property-type,facing,overlooking,parking,balcony,min-price,max-price,Furniture,Land Deed,Registry
Noida,3,2,2,1278,1694,1672,3697,Studio,Northwest,Garden,No,No,8893672,20848073,No,Yes,Registered
Delhi,5,4,3,886,2669,1907,3347,Independent House,North,Garden,No,Yes,9085678,33325800,Yes,Yes,Registered
Noida,1,2,5,1103,2232,1565,2318,Villa,West,Garden,No,Yes,9438034,39471387,Yes,Yes,Registered
Delhi,3,3,2,879,1891,1163,2133,Independent House,North,None,Yes,Yes,3378456,26045690,No,Yes,Registered
Faridabad,3,2,3,1176,1641,1784,3663,Studio,Southwest,None,Yes,No,7815980,21793056,Yes,Yes,Registered
Noida,4,4,1,1062,2310,1157,3302,Apartment,Northwest,Main Road,Yes,Yes,6275961,37632045,No,Yes,Registered
Faridabad,3,1,4,1147,2342,1608,3348,Studio,Northwest,Park,No,Yes,6986392,47706101,No,No,Registered
Noida,5,2,5,1084,1570,1996,3559,Apartment,South,Pool,No,Yes,4851169,21810708,Yes,Yes,Registered
Ghaziabad,3,4,3,562,2740,1074,3999,Studio,South,Pool,Yes,No,5229015,48079995,Yes,Yes,Registered
Ghaziabad,4,3,5,561,1652,1442,2486,Villa,Southeast,Main Road,No,Yes,6287763,38251785,Yes,Yes,Registered
Noida,5,1,3,969,2221,1991,3538,Villa,Southeast,Pool,Yes,Yes,6652193,36571607,No,Yes,Registered
Faridabad,1,4,2,962,1785,1200,3388,Studio,Northeast,Pool,Yes,No,9318330,14359612,Yes,Yes,Registered
Gurgaon,3,4,3,1217,1801,1229,3493,Apartment,South,Main Road,No,Yes,3094652,31640974,Yes,Yes,Registered
Delhi,5,1,1,579,2983,1011,3510,Apartment,Southeast,Pool,No,No,6928760,39269442,Yes,Yes,Registered
Faridabad,5,2,5,1182,2832,1636,3130,Apartment,North,Park,No,No,2393638,47147588,Yes,Yes,Registered
Noida,5,2,1,858,2032,1969,2543,Apartment,Southwest,Park,No,Yes,6953124,42699273,Yes,Yes,Registered
Faridabad,3,2,1,1117,2609,1482,2031,Independent House,Northwest,Pool,No,Yes,5286405,18045769,Yes,Yes,Registered
Faridabad,1,1,1,640,2005,1663,3569,Apartment,Southeast,Pool,Yes,No,3239773,28335686,Yes,Yes,Registered
Ghaziabad,1,2,5,677,2892,1841,3204,Studio,North,Park,No,No,4720393,41611576,No,Yes,Registered
Faridabad,3,2,1,712,1822,1990,2440,Apartment,Southeast,Main Road,No,Yes,5107804,26292728,Yes,Yes,Registered
Noida,3,4,3,625,2308,1895,3248,Independent House,Northwest,Garden,Yes,Yes,5041276,35125683,Yes,Yes,Registered
Noida,5,1,1,619,2791,1587,3596,Apartment,Southeast,Park,Yes,Yes,6433235,40846516,No,Yes,Registered
Faridabad,5,1,1,800,2824,1216,3388,Villa,Southwest,None,No,No,7447709,13060895,No,Yes,Registered
Noida,2,3,2,1392,2693,1919,2914,Apartment,West,Garden,No,No,7576396,25212963,Yes,Yes,Registered
Ghaziabad,5,4,4,685,2980,1903,3262,Studio,Northwest,Garden,No,No,6885139,33128509,Yes,Yes,Registered
Delhi,3,4,3,839,1952,1373,3232,Independent House,Southeast,None,No,No,5948653,33887818,No,Yes,Registered
Faridabad,1,3,1,880,1925,1583,3230,Independent House,West,Garden,Yes,No,7279925,22185088,No,Yes,Registered
Noida,3,2,2,862,2266,1536,3569,Apartment,Northwest,None,No,No,4166669,39409655,Yes,Yes,Registered
Ghaziabad,1,1,1,1478,2297,1813,2765,Apartment,East,Park,No,Yes,3878991,28221366,Yes,Yes,Not Registered
Faridabad,4,3,1,1401,1600,1563,2304,Apartment,North,Main Road,Yes,No,2019189,46536674,No,Yes,Registered
Ghaziabad,4,3,4,1181,2918,1875,2679,Independent House,East,Main Road,No,No,5531905,16206321,Yes,Yes,Registered
Delhi,3,4,1,763,1916,1039,2128,Villa,Northeast,Park,Yes,No,4323688,25579474,Yes,Yes,Registered
Faridabad,5,3,3,826,2177,1434,3620,Independent House,North,Main Road,Yes,Yes,4759199,23545928,Yes,Yes,Registered
Faridabad,1,3,4,614,1510,1447,2703,Villa,West,Main Road,Yes,Yes,7206961,33100015,Yes,Yes,Registered
Gurgaon,1,2,4,1465,2516,1033,2471,Villa,South,None,No,No,8144614,27931160,Yes,Yes,Registered
Noida,5,3,4,1126,1731,1857,3346,Independent House,Northeast,Garden,No,No,3134527,30654889,No,Yes,Registered
Ghaziabad,5,2,5,1062,2062,1357,2831,Apartment,Southwest,None,No,Yes,9909958,37254761,Yes,Yes,Registered
Faridabad,1,2,4,895,2458,1704,2698,Independent House,Northwest,Main Road,No,Yes,3013840,44176783,No,Yes,Registered
Gurgaon,3,4,4,585,2886,1598,2663,Independent House,Southeast,Main Road,No,Yes,8868483,17689113,Yes,Yes,Registered
Delhi,1,1,4,1379,2153,1563,3993,Independent House,East,None,Yes,No,2185037,14997212,No,Yes,Registered
Ghaziabad,5,4,1,1158,2022,1459,3463,Studio,Northeast,Pool,No,No,2293385,34949232,Yes,Yes,Not Registered
Gurgaon,4,3,2,819,2121,1862,2966,Independent House,Southeast,Pool,Yes,Yes,7485909,31373998,Yes,Yes,Registered
Ghaziabad,3,4,5,1097,1687,1103,3290,Apartment,South,None,Yes,Yes,4128719,45470594,No,Yes,Registered
Gurgaon,2,1,1,699,2090,1737,2253,Independent House,Southeast,Main Road,No,No,5255036,17255856,Yes,Yes,Registered
Noida,2,1,3,1274,2369,1569,3790,Villa,Southwest,Main Road,Yes,No,6266354,19149118,Yes,Yes,Registered
Noida,3,2,5,1224,1598,1294,2784,Villa,Southwest,None,Yes,No,5118110,49231733,Yes,Yes,Registered
Delhi,1,1,3,1217,2265,1868,2871,Independent House,South,Garden,No,Yes,7265480,31368181,Yes,Yes,Not Registered
Faridabad,4,2,5,740,2379,1812,2609,Villa,West,None,No,No,5305007,38367849,Yes,Yes,Registered
Faridabad,4,1,1,677,2095,1123,2217,Villa,Southeast,Garden,Yes,No,8445764,40331300,Yes,Yes,Registered
Delhi,4,3,1,1412,2559,1380,3431,Studio,West,Garden,Yes,Yes,3318793,38723850,Yes,Yes,Not Registered
Noida,1,1,4,1391,1773,1109,2980,Studio,East,None,No,No,6831371,15494153,No,Yes,Registered
Gurgaon,5,3,5,600,2618,1256,3048,Independent House,North,Pool,No,No,7083900,21062829,Yes,Yes,Registered
Faridabad,5,1,4,788,2995,1574,2883,Villa,Southeast,None,No,Yes,2087693,45281225,Yes,Yes,Registered
Ghaziabad,4,2,4,1494,2143,1756,3973,Apartment,West,Park,Yes,Yes,3084682,40545625,Yes,Yes,Registered
Noida,5,4,2,1355,2592,1396,3968,Studio,Southeast,Garden,Yes,No,5475778,45441715,Yes,Yes,Registered
Faridabad,1,4,3,1399,1938,1691,3630,Villa,Northeast,Park,No,No,5578180,40105120,Yes,Yes,Registered
Ghaziabad,5,2,2,1313,2525,1557,2546,Independent House,East,Main Road,No,Yes,6380571,36093820,No,Yes,Registered
Ghaziabad,2,2,1,766,2714,1492,2049,Studio,Northwest,Garden,No,Yes,8171030,23407336,No,Yes,Registered
Noida,3,1,2,1263,2386,1826,3769,Villa,West,Main Road,Yes,No,2015738,23160366,No,Yes,Not Registered
Delhi,2,3,3,835,1739,1307,3363,Villa,Southwest,Garden,Yes,No,4417474,30487118,Yes,Yes,Registered
Delhi,4,2,2,1448,2913,1120,2985,Studio,West,Main Road,No,Yes,6600111,17807352,Yes,Yes,Registered
Ghaziabad,2,3,4,924,2412,1282,3924,Apartment,South,Pool,No,Yes,2965097,39301476,Yes,Yes,Registered
Ghaziabad,1,2,5,619,2920,1680,2084,Apartment,North,Main Road,No,No,6916753,34145733,Yes,Yes,Registered
Gurgaon,3,1,3,788,1594,1555,2172,Studio,North,Garden,Yes,No,9697595,25701899,Yes,Yes,Registered
Ghaziabad,2,1,4,906,2967,1397,3611,Studio,South,None,Yes,No,5578480,18107355,Yes,Yes,Registered
Ghaziabad,1,1,2,619,1641,1085,3189,Apartment,North,None,Yes,Yes,8722974,20438422,Yes,Yes,Registered
Gurgaon,5,3,5,1212,2957,1994,3045,Villa,South,Garden,Yes,Yes,3814329,39096394,No,Yes,Registered
Gurgaon,1,1,3,1187,2922,1667,2005,Villa,North,Pool,Yes,Yes,4575353,17416575,No,Yes,Registered
Delhi,1,1,4,545,2777,1391,3650,Apartment,Northwest,Pool,No,Yes,4050405,44121540,Yes,Yes,Registered
Ghaziabad,4,4,5,1195,1556,1890,2254,Apartment,West,Pool,Yes,Yes,9971905,23422643,Yes,Yes,Registered
Gurgaon,5,3,5,684,2601,1326,2276,Apartment,South,Park,Yes,No,8837707,14900097,No,Yes,Registered
Noida,1,1,3,1470,2477,1484,2124,Apartment,East,Park,Yes,Yes,4317336,42200268,Yes,Yes,Registered
Ghaziabad,5,2,3,697,1662,1393,3548,Apartment,Southeast,Park,No,Yes,3787780,24783212,Yes,Yes,Registered
Delhi,5,4,2,1322,2500,1078,3250,Independent House,West,Park,Yes,Yes,4053700,44483797,Yes,Yes,Registered
Ghaziabad,4,1,5,1360,1536,1842,3926,Independent House,East,None,Yes,Yes,3588125,40088294,No,Yes,Registered
Delhi,2,4,2,994,1869,1472,3785,Studio,Southwest,Pool,Yes,Yes,6498240,48374573,No,Yes,Registered
Faridabad,2,3,3,1040,1932,1596,2176,Independent House,East,Garden,Yes,No,7965264,42003304,Yes,Yes,Registered
Ghaziabad,2,2,1,1287,1843,1838,2391,Independent House,Northwest,Main Road,Yes,Yes,9585313,34838315,No,Yes,Registered
Faridabad,3,3,2,932,2370,1370,3788,Apartment,West,Garden,No,No,4579770,27450407,Yes,Yes,Registered
Delhi,3,3,2,626,2769,1006,3677,Apartment,West,Park,No,No,5290526,21696524,No,Yes,Registered
Ghaziabad,4,3,5,704,2147,1299,3988,Apartment,Northeast,Park,No,Yes,4170748,23401423,Yes,Yes,Registered
Delhi,5,1,4,669,2571,1420,2926,Independent House,Northwest,Main Road,Yes,Yes,9378476,49067800,Yes,Yes,Registered
Gurgaon,1,4,3,1139,1878,1787,2187,Studio,Northeast,None,No,Yes,9099216,12723522,No,Yes,Registered
Ghaziabad,4,2,2,594,2301,1366,2107,Independent House,South,Main Road,No,No,7539139,30166558,No,Yes,Registered
Faridabad,3,4,1,700,1539,1625,3622,Apartment,East,None,No,Yes,3598982,45833610,Yes,Yes,Registered
Faridabad,1,4,2,1361,2709,1718,2692,Independent House,South,Park,No,Yes,5035618,35340347,Yes,Yes,Registered
Delhi,4,4,5,1143,2472,1440,2979,Studio,Northwest,Park,Yes,No,7785508,17154651,No,Yes,Registered
Delhi,4,2,1,819,1943,1513,2009,Studio,East,Main Road,Yes,No,5285200,33214208,No,Yes,Registered
Noida,4,2,4,1203,1681,1605,3788,Villa,West,None,Yes,No,8346373,20098659,Yes,Yes,Registered
Ghaziabad,3,4,4,1400,2504,1157,3329,Apartment,West,Garden,No,Yes,9566151,16163223,Yes,Yes,Not Registered
Noida,1,4,1,954,2919,1718,2234,Villa,West,None,No,Yes,5368066,44990168,No,Yes,Registered
Gurgaon,2,4,2,874,1669,1601,3003,Independent House,Southeast,Park,Yes,No,9356078,31207900,Yes,Yes,Registered
Gurgaon,3,3,3,1430,2037,1302,3659,Independent House,South,Pool,Yes,Yes,4648464,19358056,No,Yes,Registered
Noida,3,4,5,1385,1630,1536,2018,Studio,East,Garden,No,No,7439485,22202249,Yes,Yes,Registered
Delhi,4,2,5,1324,2796,1534,2082,Apartment,Southeast,Pool,No,Yes,4556409,42712363,Yes,Yes,Registered
Noida,2,1,4,1149,1987,1968,3234,Studio,Northwest,Garden,No,Yes,2789991,36233892,Yes,Yes,Registered
Gurgaon,4,3,3,508,2736,1725,3088,Independent House,Northwest,Main Road,Yes,No,6670174,27490397,No,Yes,Registered
Noida,2,4,1,1482,2272,1709,3851,Independent House,East,Garden,Yes,No,5630915,31159832,No,Yes,Not Registered
Gurgaon,2,2,2,662,2371,1824,2255,Studio,West,Main Road,No,No,4838983,15582383,Yes,Yes,Registered
Delhi,2,1,2,1094,2562,1756,3632,Apartment,South,Park,Yes,Yes,6089613,20348317,No,Yes,Registered
Gurgaon,5,2,3,700,2873,1253,2601,Independent House,East,Pool,Yes,Yes,6272842,44421765,Yes,Yes,Registered
Ghaziabad,2,1,4,1293,2467,1468,3541,Apartment,South,Main Road,Yes,No,9859436,34123904,Yes,Yes,Registered
Noida,2,2,5,1181,2867,1146,3535,Independent House,East,Park,Yes,No,4929880,21482047,No,Yes,Registered
Ghaziabad,2,3,5,1146,1785,1731,3789,Villa,East,Park,No,Yes,2188576,32596150,No,Yes,Registered
Ghaziabad,3,4,3,1440,2567,1850,3121,Independent House,Southeast,Park,No,Yes,5476799,37103737,No,Yes,Registered
Gurgaon,3,1,4,611,2352,1066,3601,Independent House,East,Pool,Yes,No,9636257,49472992,Yes,Yes,Registered
Delhi,5,3,2,716,2815,1247,2463,Independent House,Northwest,Park,Yes,No,9674855,26993943,Yes,Yes,Registered
Ghaziabad,2,2,5,1323,1543,1360,3811,Apartment,South,Pool,No,No,3680798,41516602,Yes,Yes,Registered
Delhi,2,2,5,1251,2790,1459,3062,Independent House,Southwest,Park,Yes,No,8621193,24129294,No,Yes,Registered
Ghaziabad,5,3,5,1176,2278,1425,2463,Independent House,Northeast,Park,No,Yes,2001409,46771154,No,Yes,Registered
Ghaziabad,1,2,4,899,1609,1512,2422,Independent House,Southeast,Park,No,No,5956860,29785364,Yes,Yes,Registered
Gurgaon,3,3,2,860,2504,1240,2567,Independent House,North,Garden,Yes,Yes,7355512,35864320,Yes,Yes,Not Registered
Delhi,1,4,2,1299,1802,1887,3863,Independent House,Northeast,Pool,Yes,No,4567900,33902646,No,Yes,Registered
Ghaziabad,2,2,3,1396,2635,1964,3304,Apartment,West,Pool,No,Yes,5726556,30890718,No,Yes,Not Registered
Faridabad,4,4,1,1012,1966,1295,3295,Studio,Northwest,Park,Yes,Yes,8645286,44980093,No,Yes,Not Registered
Delhi,3,3,3,700,2470,1179,2972,Studio,West,None,Yes,No,8278810,37070049,No,Yes,Registered
Faridabad,2,2,1,811,2245,1921,2055,Apartment,West,Pool,No,No,3530849,15846846,Yes,Yes,Registered
Faridabad,3,4,1,971,2477,1628,3475,Studio,West,Park,No,Yes,5901462,19088038,Yes,Yes,Registered
Gurgaon,3,3,5,1206,2609,1086,3731,Studio,Northwest,Park,Yes,No,9961676,28652554,No,Yes,Registered
Noida,1,3,4,1123,1658,1470,3667,Independent House,West,Garden,Yes,Yes,9445458,25244088,Yes,Yes,Registered
Delhi,5,2,2,1213,2841,1462,2130,Apartment,West,Main Road,Yes,Yes,4507193,26720130,No,Yes,Registered
Gurgaon,5,1,4,1163,2364,1766,2154,Studio,Northwest,Garden,Yes,No,9469485,24571269,Yes,Yes,Registered
Gurgaon,3,4,5,995,2544,1691,2487,Independent House,South,Garden,No,Yes,8895685,45183841,Yes,Yes,Registered
Gurgaon,3,1,4,767,2951,1211,2602,Villa,Southwest,Main Road,Yes,Yes,9835179,47850485,Yes,Yes,Registered
Delhi,5,3,4,1415,2652,1528,2821,Studio,Southeast,Garden,Yes,Yes,6015464,33516776,Yes,Yes,Registered
Noida,3,2,2,1243,1985,1935,3738,Studio,Northwest,Pool,Yes,Yes,3856808,18867458,No,Yes,Registered
Delhi,5,4,2,1416,2862,1552,3080,Studio,Northeast,Park,Yes,Yes,4515713,40792507,Yes,Yes,Registered
Faridabad,2,3,5,761,2241,1122,2944,Apartment,Northeast,Garden,No,Yes,4334520,17286316,Yes,Yes,Registered
Gurgaon,1,1,4,1443,2585,1236,3291,Apartment,Northwest,Main Road,No,Yes,6475485,39759516,Yes,Yes,Registered
Ghaziabad,4,4,1,630,2140,1921,2056,Studio,Northwest,Garden,No,Yes,9257996,36367640,Yes,Yes,Registered
Faridabad,1,3,1,550,1704,1839,3420,Studio,Northwest,Pool,No,No,2925609,24610557,Yes,Yes,Registered
Noida,1,4,3,1397,2588,1624,3832,Independent House,Northwest,Garden,No,Yes,9226033,45348905,Yes,Yes,Registered
Noida,4,2,4,1170,2488,1050,2823,Villa,Northwest,Garden,No,No,9767783,31349736,Yes,Yes,Registered
Faridabad,5,2,2,920,1903,1286,3440,Studio,North,None,Yes,Yes,5819553,47872299,No,Yes,Registered
Faridabad,2,3,5,1041,1838,1482,3806,Independent House,Northwest,Park,Yes,Yes,2436352,43410329,No,Yes,Registered
Noida,5,4,1,1274,2260,1240,3941,Independent House,North,Garden,No,No,9469477,38320534,No,Yes,Not Registered
Ghaziabad,5,2,5,651,2959,1180,3513,Independent House,South,None,Yes,Yes,6578288,30372179,No,Yes,Registered
Noida,1,1,5,754,2942,1925,3271,Independent House,Southeast,Main Road,Yes,Yes,2712234,24097684,Yes,Yes,Registered
Noida,3,1,5,885,2311,1751,3830,Studio,West,Pool,Yes,Yes,7004195,46135048,Yes,Yes,Registered
Ghaziabad,3,2,5,1201,2903,1201,3105,Studio,East,Park,No,Yes,5447019,17363200,No,Yes,Registered
Faridabad,2,3,5,879,2513,1386,3781,Studio,Southwest,Garden,Yes,Yes,9915775,27025219,Yes,Yes,Registered
Faridabad,3,3,1,1136,1671,1321,2027,Apartment,Northeast,Main Road,No,No,9907170,40292694,Yes,Yes,Registered
Ghaziabad,2,3,5,1264,2337,1041,2009,Independent House,South,None,Yes,Yes,4093996,39512897,Yes,Yes,Registered
Faridabad,2,4,3,684,1898,1224,3731,Independent House,West,Park,No,Yes,3269067,21674475,Yes,Yes,Registered
Ghaziabad,4,1,3,959,2852,1551,2481,Independent House,East,Garden,No,Yes,9642351,23664584,No,Yes,Registered
Ghaziabad,1,2,5,843,2178,1309,3922,Villa,Northwest,Pool,Yes,Yes,6101357,22406442,No,Yes,Registered
Noida,1,1,5,774,1588,1765,3225,Apartment,East,Pool,No,No,2360761,15770353,Yes,Yes,Registered
Delhi,1,1,3,1182,2524,1389,3737,Villa,West,Garden,No,Yes,7017865,42446074,No,Yes,Registered
Ghaziabad,4,4,3,813,2860,1165,3528,Apartment,Northeast,Pool,No,Yes,2159791,40573552,Yes,Yes,Registered
Noida,1,4,5,902,1591,1563,3956,Independent House,Northeast,Park,Yes,No,7114907,32112330,Yes,Yes,Registered
Noida,5,3,1,903,1524,1526,2608,Apartment,West,Garden,No,Yes,2492624,49064753,Yes,Yes,Registered
Delhi,5,4,5,881,2764,1311,3972,Independent House,Southwest,Garden,Yes,Yes,9168856,25597641,Yes,Yes,Registered
Noida,3,1,2,1060,1579,1452,2309,Villa,South,Park,No,No,4748632,48483353,Yes,Yes,Registered
Gurgaon,2,1,5,1046,1557,1412,3634,Apartment,Southwest,Park,No,Yes,4588112,43902224,Yes,Yes,Not Registered
Ghaziabad,3,4,5,1388,2883,1803,2549,Apartment,North,Main Road,No,No,6187741,48578091,Yes,Yes,Registered
Ghaziabad,3,3,1,1193,2170,1207,3404,Studio,Southeast,Garden,No,Yes,6418636,22839080,Yes,Yes,Registered
Delhi,5,2,1,731,2693,1620,3417,Independent House,North,Park,No,Yes,2645032,36112216,Yes,Yes,Registered
Gurgaon,4,3,3,561,2335,1799,3992,Apartment,West,None,Yes,Yes,8466636,22757928,No,Yes,Registered
Delhi,4,4,3,1385,2130,1407,3882,Apartment,South,Main Road,Yes,Yes,8693115,19134809,Yes,Yes,Registered
Delhi,5,3,4,768,2413,1645,2836,Villa,Northeast,Pool,Yes,No,5251899,22070105,No,Yes,Registered
Faridabad,5,1,4,701,2535,1432,2280,Studio,South,Park,No,No,6836658,28249586,No,Yes,Registered
Noida,3,1,4,1303,2885,1839,2485,Independent House,North,Park,No,No,2311873,38196617,No,Yes,Registered
Gurgaon,1,3,3,599,2073,1837,3293,Independent House,West,Garden,Yes,No,7049974,46507681,No,Yes,Registered
Gurgaon,4,3,4,946,2813,1570,2885,Villa,South,Pool,No,No,7970646,41123851,Yes,Yes,Registered
Gurgaon,3,3,5,1434,1554,1928,3236,Studio,Southeast,Pool,Yes,Yes,3866752,47084641,No,Yes,Registered
Faridabad,5,2,5,1055,1661,1785,3304,Villa,West,Garden,No,Yes,3895752,37088834,Yes,Yes,Registered
Faridabad,1,1,2,615,2224,1159,3178,Studio,South,Pool,Yes,No,7906484,15105406,No,Yes,Registered
Noida,1,3,3,1206,1727,1430,2648,Apartment,North,Pool,No,Yes,8792456,23153133,Yes,Yes,Not Registered
Ghaziabad,4,1,5,1457,2569,1688,2377,Villa,East,None,No,Yes,4884130,35735005,Yes,Yes,Registered
Faridabad,1,4,5,956,1868,1995,2595,Independent House,Southwest,Pool,Yes,No,5110383,46516874,Yes,Yes,Registered
Delhi,4,2,1,521,2494,1372,2100,Apartment,South,None,Yes,No,9239217,39278516,Yes,Yes,Registered
Ghaziabad,3,1,1,1236,1511,1752,2725,Studio,East,Pool,Yes,No,6906737,20132396,Yes,Yes,Registered
Delhi,5,3,2,812,1819,1165,3274,Apartment,Northwest,None,Yes,No,6865080,35616304,No,Yes,Registered
Noida,4,1,2,1086,1680,1666,3253,Independent House,Southeast,Park,No,No,9870032,45449271,Yes,Yes,Registered
Gurgaon,1,4,1,955,2299,1062,2306,Studio,Southeast,Pool,No,Yes,9682627,46781168,Yes,Yes,Registered
Delhi,4,4,2,1477,2505,1131,3016,Apartment,East,None,No,No,7555116,13716616,Yes,Yes,Registered
Gurgaon,3,4,4,978,2015,1921,3812,Independent House,Southwest,None,No,No,3056172,17853946,Yes,Yes,Registered
Noida,2,3,2,1004,1896,1484,3319,Studio,Southeast,Main Road,No,Yes,2285012,33691794,No,Yes,Registered
Ghaziabad,3,3,4,1321,2190,1257,3791,Apartment,West,Pool,Yes,Yes,3523516,14134415,Yes,Yes,Registered
Ghaziabad,4,1,5,1112,2346,1114,3078,Studio,South,Garden,No,Yes,7837115,39845075,No,Yes,Registered
Delhi,5,4,5,768,2978,1839,3191,Independent House,East,Pool,Yes,Yes,2369967,27978701,Yes,Yes,Registered
Delhi,5,3,1,1406,2388,1408,3281,Apartment,Northwest,None,No,Yes,6847442,17207270,Yes,Yes,Registered
Ghaziabad,4,4,2,839,2369,1405,3730,Studio,Northeast,Pool,Yes,No,4348413,24710501,No,Yes,Registered
Faridabad,5,4,2,714,2239,1625,2600,Studio,Southwest,Main Road,Yes,Yes,9057898,36528356,No,Yes,Registered
Gurgaon,3,4,2,1398,1836,1224,2548,Villa,East,Main Road,Yes,Yes,7864311,43456255,No,Yes,Registered
Faridabad,3,2,1,842,2573,1847,3322,Villa,North,Pool,No,No,4897095,23599646,No,Yes,Registered
Gurgaon,5,1,5,1211,1933,1658,3152,Apartment,North,Garden,Yes,No,2550977,27510354,No,Yes,Not Registered
Delhi,1,1,1,550,2297,1919,2380,Independent House,East,None,Yes,Yes,9405159,24685022,Yes,Yes,Registered
Delhi,5,3,4,1276,2995,1159,3844,Independent House,North,Pool,No,Yes,5937888,44656917,Yes,Yes,Registered
Gurgaon,5,4,5,559,1589,1963,2516,Villa,North,Garden,No,Yes,9122383,37969794,No,Yes,Registered
Delhi,5,3,1,1488,2323,1916,3862,Apartment,South,Garden,Yes,No,8156936,43736412,No,Yes,Registered
Gurgaon,5,3,2,1296,2958,1317,3241,Villa,East,Park,Yes,No,6465365,12351685,No,Yes,Not Registered
Ghaziabad,2,4,4,707,1925,1331,3850,Independent House,North,Park,Yes,No,3413607,30905282,Yes,Yes,Registered
Faridabad,5,1,3,961,2471,1485,3574,Apartment,West,Garden,No,Yes,6950687,31830095,No,Yes,Registered
Ghaziabad,5,2,2,585,1569,1401,2192,Apartment,South,Pool,No,No,4067831,33177828,Yes,Yes,Registered
Noida,3,2,4,1016,2446,1776,2691,Apartment,South,None,No,No,9784293,45349905,Yes,Yes,Registered
Noida,4,4,1,860,2233,1174,3611,Independent House,South,Main Road,No,No,9393693,22584337,No,Yes,Registered
Gurgaon,5,4,5,828,2286,1026,2183,Independent House,North,Pool,Yes,Yes,3514542,43516770,No,Yes,Registered
Ghaziabad,3,4,5,1022,2327,1380,2855,Studio,West,Garden,No,No,9092483,34303172,Yes,Yes,Registered
Gurgaon,4,2,3,657,2078,1994,2679,Independent House,Northwest,None,Yes,No,2425425,22225530,No,Yes,Registered
Faridabad,5,1,1,851,1565,1216,2597,Independent House,West,None,Yes,No,5927650,12080732,No,Yes,Registered
Faridabad,1,3,3,930,1790,1126,3918,Independent House,Northeast,Main Road,Yes,No,8850002,18917550,Yes,Yes,Registered
Faridabad,5,4,2,1212,2923,1559,3238,Villa,North,Park,Yes,Yes,3328524,20405473,No,Yes,Registered
Faridabad,1,4,2,967,1990,1821,2051,Independent House,Northwest,Main Road,No,Yes,9860278,13439831,Yes,Yes,Not Registered
Gurgaon,3,4,2,1192,2259,1523,3345,Studio,West,Pool,Yes,No,3782588,41412092,No,Yes,Registered
Noida,4,3,4,1421,2679,1000,3918,Villa,East,Main Road,Yes,Yes,7116530,26754927,Yes,Yes,Registered
Faridabad,5,3,5,846,1956,1912,3291,Independent House,Southwest,Garden,No,No,4281735,43234202,Yes,Yes,Registered
Gurgaon,3,4,3,1064,2221,1682,3724,Villa,Southwest,None,No,Yes,8728984,24612981,No,Yes,Registered
Ghaziabad,1,2,5,1127,2012,1121,3507,Apartment,Northeast,Pool,Yes,No,8188601,28271571,Yes,Yes,Registered
Gurgaon,1,2,3,705,1865,1364,3876,Villa,Southwest,Main Road,No,Yes,8808297,33307116,Yes,Yes,Registered
Gurgaon,3,2,5,1008,2390,1309,3623,Independent House,Southeast,Main Road,No,No,3044529,24455031,Yes,Yes,Registered
Gurgaon,4,1,2,777,2484,1465,2750,Independent House,North,Park,No,No,2430247,31346679,No,Yes,Registered
Noida,5,1,1,942,2244,1651,2985,Studio,East,None,Yes,Yes,2897762,47373271,Yes,Yes,Registered
Gurgaon,2,4,1,672,2171,1041,2286,Independent House,Southwest,Park,Yes,No,4989795,49994771,Yes,Yes,Registered
Faridabad,3,4,3,1039,2921,1552,2442,Apartment,Northwest,Main Road,Yes,No,7984695,37648751,No,Yes,Registered
Delhi,2,4,3,1128,2152,1923,3133,Independent House,West,None,No,No,7412227,27121500,No,Yes,Registered
